,O4,C3,C2,C10,C11,C12,C13,C15,C16,C17,C18,C20,C21,C22,C23,C24,C26,C27,C28,C29,C31,C32,C33,C41,C39,O40,charge
1300,2.0089500588696603,1.7000000000000002,2.719578130943457,3.4400913436164084,4.754546038971496,5.7012428509030455,7.059597596406291,8.015075947405194,9.404540673213901,10.360640571618903,11.765904700550848,12.657567207208402,14.0729257624961,14.955636125402645,16.364099389326622,17.374980564370603,18.72885923553459,19.86920186968548,21.177147600103876,22.38759242008692,23.59225200966981,24.86215896593166,26.106530056158054,26.343140403966835,27.691753717622696,27.972859793498134,0.0
1301,2.001608526209861,1.6999999999999995,2.6019787452811,3.352492866261084,4.625974180052024,5.554071073733544,6.898935611939902,7.849581283293881,9.231803659702958,10.187443938034809,11.588033550088522,12.48158032085429,13.894104733517757,14.77981108503186,16.185895098343146,17.199639586403467,18.550637049818643,19.69314440074225,20.99839814594921,22.21059806129163,23.412289408480564,24.68370497016888,25.92595561168175,26.154263161025288,27.501734356978186,27.776510939431752,0.0
1302,2.4280265322927113,1.7000000000000002,2.2184015992613486,2.694887666293892,3.945699881029223,4.975472532184111,6.293572407607758,7.3217442605547305,8.691378890774857,9.708417701953117,11.096938719900528,12.045258673528966,13.453468722070097,14.386631018747059,15.784871789277354,16.83568577358949,18.16893474555963,19.337588306099168,20.623999069479467,21.855880666062426,23.034296607407832,24.318111537727134,25.539962554400354,25.750007896629416,27.081854591103486,27.342675644996653,0.0
1303,2.1174738660654797,1.7,2.3456981911069485,3.0708709198779474,4.282770736349966,5.2083220279023275,6.5302625372084835,7.492791074818028,8.863475957926653,9.833343585906315,11.225626057072697,12.134914405693781,13.543164138437016,14.444330036355938,15.845744112291749,16.872287023301116,18.215472496062688,19.367203995571685,20.66456649458571,21.883856286334577,23.076204148149422,24.3525265974821,25.5871456168471,25.801604099094515,27.143848933747968,27.40819323904808,0.0
1304,1.9255318897925455,1.7000000000000002,2.400506031606876,3.2497937463671964,4.444876671745317,5.30559076865695,6.631877278058208,7.550968406587449,8.923051793569757,9.861313848866988,11.256374823761876,12.13942893445532,13.547720401898223,14.427462920823706,15.8308969884797,16.8412326328534,18.190856297003883,19.331231472755046,20.635686335373805,21.846452719869024,23.047903671541288,24.318856185635482,25.56165950553221,25.782256734266493,27.13110328834226,27.40060072558829,0.0
1305,1.8427498009829806,1.7000000000000002,2.5334214033863445,3.4014276766790816,4.627501913887255,5.48636745167081,6.824569778204952,7.734842481078981,9.112742348908512,10.041463421918468,11.440792012049824,12.313813917751878,13.724141341559859,14.594306315356807,16.000152976346527,17.002641700896813,18.356651985258992,19.4913746468679,20.800334357617057,22.006763583822806,23.21363918789069,24.481629027871048,25.728931096778226,25.956953617160014,27.308957178659107,27.584084795315995,0.0
1306,1.7219515241846461,1.6999999999999997,2.5088987499341235,3.4535922959910232,4.655459535109898,5.464615745743849,6.8017042152869065,7.680668506690901,9.05736166479871,9.96437433430831,11.364159114047357,12.219995597024912,13.629433684989205,14.486169163396783,15.892552072743442,16.88514583161672,18.242427497903087,19.37025703591451,20.682968059942446,21.884234956928072,23.09612050844624,24.360835420449213,25.61273664549026,25.843868408736366,27.199749903497583,27.477789654322976,0.0
1307,1.582983859715103,1.7,2.6011934022645855,3.5937572659602917,4.810613891548539,5.59328449274205,6.940642585706862,7.795779686943575,9.1771481631078,10.064459161037227,11.468306541574735,12.306284338461738,13.717043077153196,14.558276168507344,15.967024848021063,16.94749044959039,18.31029401152428,19.429484983576128,20.74807551115267,21.94275648818715,23.162008623896572,24.422278457500052,25.680481441668483,25.920641930875913,27.281266685152033,27.56655029169742,0.0
1308,2.1174738660654797,1.7,2.3456981911069485,3.0708709198779474,4.282770736349966,5.2083220279023275,6.5302625372084835,7.492791074818028,8.863475957926653,9.833343585906315,11.225626057072697,12.134914405693781,13.543164138437016,14.444330036355938,15.845744112291749,16.872287023301116,18.215472496062688,19.367203995571685,20.66456649458571,21.883856286334577,23.076204148149422,24.3525265974821,25.5871456168471,25.801604099094515,27.143848933747968,27.40819323904808,0.0
1309,2.264749582565787,1.7000000000000004,2.125087911056337,2.7775486698010625,3.956268219512781,4.900936251586686,6.209656372593566,7.193502945722386,8.55800723596079,9.546870005941066,10.933947347299956,11.8613831123768,13.267395552027795,14.1850730138139,15.58316338166134,16.622938946463805,17.959304358506433,19.120440240097555,20.410676481899138,21.637075759749273,22.820765906025354,24.10166091767332,25.328888134819376,25.535042534515018,26.87192951910725,27.130197356720668,0.0
1310,2.208645762063038,1.7,2.0358847693695514,2.76089823223313,3.9004096064844473,4.799983767362579,6.103953973392078,7.06502946795887,8.427082529367745,9.402128058268122,10.788515144796209,11.706148051171194,13.111071658914973,14.02187139164851,15.41975812871085,16.454845515646127,17.792351365484116,18.950333057485878,20.24200654702914,21.466100088821385,22.65185254656944,23.931432350104647,25.160781404315134,25.366115981212143,26.7051168455532,26.963234229886332,0.0
1311,2.1933510499957087,1.7,1.9120563640737485,2.684336916019086,3.785790326286736,4.648047638104542,5.947781302078919,6.891974134119278,8.252115791832388,9.217965095203352,10.60372005777067,11.515526196498486,12.919623660064094,13.826941803045692,15.22446928405531,16.25753184939882,17.59523345881824,18.751943515052222,20.043960324527916,21.267148004852032,22.45353363703369,23.73259741014554,24.96273519211872,25.167395739317197,26.507456338603763,26.765641248870555,0.0
